SiteId,Site_Name,Site_Brand,Site_Suburb,Fuel_Type,minutes_lowest,minutes_total,lowest_price_share_pct,avg_cpl
61401038,Southport Metro,Metro Fuel,Southport,Premium Diesel,240712.0,299115.99999994,80.47,169.5
61401038,Southport Metro,Metro Fuel,Southport,Unleaded,180018.0,304888.999999836,59.04,164.5
61401038,Southport Metro,Metro Fuel,Southport,e10,130671.0,304888.999999836,42.86,174.3
61401039,Coles Express Southport,Coles Express,Southport,PULP 95/96 RON,38700.0,289845.99999994,13.35,192.0
61401039,Coles Express Southport,Coles Express,Southport,Unleaded,403.0,304888.999999836,0.13,179.0
61401039,Shell Reddy Express Southport,Reddy Express,Southport,PULP 95/96 RON,14805.0,289845.99999994,5.11,192.0
61401039,Shell Reddy Express Southport,Reddy Express,Southport,PULP 98 RON,1905.0,304887.999999896,0.62,202.0
61401039,Shell Reddy Express Southport,Reddy Express,Southport,Unleaded,1905.0,304888.999999836,0.62,179.0
61401044,BP Ashmore Village,BP,Ashmore,PULP 95/96 RON,1708.0,302079.000000358,0.57,197.9
61401044,BP Ashmore Village,BP,Ashmore,PULP 98 RON,1708.0,302332.00000003,0.56,205.0
61401044,BP Ashmore Village,BP,Ashmore,Unleaded,31686.0,302332.00000003,10.48,183.9
61401044,BP Ashmore Village,BP,Ashmore,e10,1073.0,302332.00000003,0.35,182.9
61401046,Coles Express Benowa,Coles Express,Benowa,Diesel,37635.0,279735.000000447,13.45,190.7
61401046,Coles Express Benowa,Coles Express,Benowa,PULP 95/96 RON,73093.0,304852.99999997,23.98,199.5
61401046,Coles Express Benowa,Coles Express,Benowa,PULP 98 RON,71476.0,304852.99999997,23.45,209.8
61401046,Coles Express Benowa,Coles Express,Benowa,Unleaded,75025.0,297105.000000447,25.25,186.3
61401046,Coles Express Benowa,Coles Express,Benowa,e10,78476.0,304852.99999997,25.74,184.5
61401046,Shell Reddy Express Benowa,Reddy Express,Benowa,Diesel,139725.0,279735.000000447,49.95,190.7
61401046,Shell Reddy Express Benowa,Reddy Express,Benowa,PULP 95/96 RON,108530.0,304852.99999997,35.6,199.5
61401046,Shell Reddy Express Benowa,Reddy Express,Benowa,PULP 98 RON,108470.0,304852.99999997,35.58,209.8
61401046,Shell Reddy Express Benowa,Reddy Express,Benowa,Unleaded,108550.0,297105.000000447,36.54,186.3
61401046,Shell Reddy Express Benowa,Reddy Express,Benowa,e10,84250.0,304852.99999997,27.64,184.5
61401047,BP Benowa,BP,Benowa,PULP 95/96 RON,11377.0,304852.99999997,3.73,202.6
61401047,BP Benowa,BP,Benowa,PULP 98 RON,32949.0,304852.99999997,10.81,211.0
61401047,BP Benowa,BP,Benowa,Premium Diesel,294728.0,294727.99999997,100.0,192.3
61401047,BP Benowa,BP,Benowa,e10,54757.0,304852.99999997,17.96,185.1
61401051,7-Eleven Surfers Paradise,7 Eleven,Surfers Paradise,PULP 95/96 RON,24719.0,304600.000000298,8.12,197.4
61401051,7-Eleven Surfers Paradise,7 Eleven,Surfers Paradise,PULP 98 RON,251622.0,304600.000000298,82.61,205.6
61401051,7-Eleven Surfers Paradise,7 Eleven,Surfers Paradise,Premium Diesel,275671.0,275670.99999994,100.0,192.8
61401051,7-Eleven Surfers Paradise,7 Eleven,Surfers Paradise,Unleaded,270334.0,304600.000000298,88.75,182.2
61401051,7-Eleven Surfers Paradise,7 Eleven,Surfers Paradise,e10,274039.0,304600.000000298,89.97,180.1
61401053,Coles Express Surfers Paradise,Coles Express,Surfers Paradise,Diesel,268215.0,268215.000000447,100.0,195.8
61401053,Coles Express Surfers Paradise,Coles Express,Surfers Paradise,PULP 95/96 RON,280287.0,304600.000000298,92.02,196.9
61401053,Coles Express Surfers Paradise,Coles Express,Surfers Paradise,PULP 98 RON,217840.0,304600.000000298,71.52,206.2
61401053,Coles Express Surfers Paradise,Coles Express,Surfers Paradise,Unleaded,217844.0,304600.000000298,71.52,183.9
61401053,Coles Express Surfers Paradise,Coles Express,Surfers Paradise,e10,206660.0,304600.000000298,67.85,181.9
61401054,Ampol Foodary Broadbeach,Ampol,Broadbeach,PULP 95/96 RON,291714.0,291713.999999911,100.0,203.3
61401054,Ampol Foodary Broadbeach,Ampol,Broadbeach,PULP 98 RON,78425.0,294232.99999997,26.65,211.3
61401054,Ampol Foodary Broadbeach,Ampol,Broadbeach,Premium Diesel,106851.0,304970.000000373,35.04,204.2
61401054,Ampol Foodary Broadbeach,Ampol,Broadbeach,Unleaded,191101.0,294232.99999997,64.95,187.2
61401054,Ampol Foodary Broadbeach,Ampol,Broadbeach,e10,191101.0,294232.99999997,64.95,185.2
61401057,Coles Express Miami,Coles Express,Miami,Diesel,96315.0,280699.999999925,34.31,197.3
61401057,Coles Express Miami,Coles Express,Miami,PULP 95/96 RON,95175.0,300945.000000224,31.63,203.8
61401057,Coles Express Miami,Coles Express,Miami,Unleaded,3113.0,301045.000000298,1.03,190.8
61401057,Coles Express Miami,Coles Express,Miami,e10,3113.0,301045.000000298,1.03,188.8
61401057,Shell Reddy Express Miami,Reddy Express,Miami,Diesel,184385.0,280699.999999925,65.69,197.3
61401057,Shell Reddy Express Miami,Reddy Express,Miami,PULP 95/96 RON,205770.0,300945.000000224,68.37,203.8
