SiteId,Site_Name,Site_Brand,Site_Suburb,Fuel_Type,change_events,avg_lag_minutes,median_lag_minutes
61477990,United Petroleum Upper Coomera,United,Upper Coomera,Unleaded,91,415.7,39.0
61477990,United Petroleum Upper Coomera,United,Upper Coomera,e10,91,419.1,39.0
61477992,BP Paget,BP,Paget,Diesel,27,1716.5,1280.0
61477992,BP Paget,BP,Paget,PULP 95/96 RON,24,5144.8,2187.5
61477992,BP Paget,BP,Paget,PULP 98 RON,24,5065.2,2219.5
61477992,BP Paget,BP,Paget,Premium Diesel,27,2604.4,1485.0
61477992,BP Paget,BP,Paget,Unleaded,23,3908.3,1233.0
61477995,Caltex Pimpama,Caltex,Pimpama,PULP 95/96 RON,36,1960.7,942.5
61477995,Caltex Pimpama,Caltex,Pimpama,PULP 98 RON,33,1485.7,1146.0
61477995,Caltex Pimpama,Caltex,Pimpama,Premium Diesel,26,5767.0,4311.5
61477995,Caltex Pimpama,Caltex,Pimpama,Unleaded,36,2686.7,1291.5
61477995,Caltex Pimpama,Caltex,Pimpama,e10,35,1964.6,930.0
61477996,Liberty Idalia,Liberty,Idalia,PULP 98 RON,11,3441.7,1785.0
61477996,Liberty Idalia,Liberty,Idalia,Premium Diesel,10,8376.8,3934.5
61477996,Liberty Idalia,Liberty,Idalia,Unleaded,11,3440.4,1785.0
61477996,Liberty Idalia,Liberty,Idalia,e10,11,13027.5,9265.0
61477997,EG Ampol Rural View,EG Ampol,Rural View,PULP 95/96 RON,20,18782.3,8786.0
61477997,EG Ampol Rural View,EG Ampol,Rural View,PULP 98 RON,20,22627.3,7165.0
61477997,EG Ampol Rural View,EG Ampol,Rural View,Premium Diesel,33,12728.6,8627.0
61477997,EG Ampol Rural View,EG Ampol,Rural View,Unleaded,19,11489.9,4639.0
61477997,EG Ampol Rural View,EG Ampol,Rural View,e10,19,11489.9,4639.0
61477999,7-Eleven Woombye,7 Eleven,Woombye,PULP 98 RON,34,27823.5,25656.5
61477999,7-Eleven Woombye,7 Eleven,Woombye,Unleaded,34,27823.6,25656.5
61477999,7-Eleven Woombye,7 Eleven,Woombye,e10,35,29000.5,26414.0
61478001,Mobil Proserpine,Mobil,Proserpine,Premium Diesel,11,38263.7,37929.0
61478001,Mobil Proserpine,Mobil,Proserpine,Unleaded,10,33460.4,28626.0
61478001,Mobil Proserpine,Mobil,Proserpine,e10,11,26681.1,7640.0
61478002,United Highfields,United,Highfields,Diesel,37,17649.3,14000.0
61478002,United Highfields,United,Highfields,PULP 95/96 RON,21,10229.3,3050.0
61478002,United Highfields,United,Highfields,PULP 98 RON,19,3234.7,1755.0
61478002,United Highfields,United,Highfields,Premium Diesel,38,3898.6,1971.0
61478002,United Highfields,United,Highfields,Unleaded,17,2724.9,1626.0
61478002,United Highfields,United,Highfields,e10,17,2749.7,1680.0
61478003,Mobil Plainland,Mobil,Plainland,PULP 95/96 RON,9,7564.7,5695.0
61478003,Mobil Plainland,Mobil,Plainland,PULP 98 RON,9,7564.7,5695.0
61478003,Mobil Plainland,Mobil,Plainland,Premium Diesel,9,8290.2,4701.0
61478003,Mobil Plainland,Mobil,Plainland,Unleaded,9,9569.3,5695.0
61478003,Mobil Plainland,Mobil,Plainland,e10,9,9569.3,5695.0
61478004,Liberty Margate,Liberty,Margate,Premium Diesel,12,7411.5,5715.0
61478004,Liberty Margate,Liberty,Margate,Unleaded,30,4469.4,1352.5
61478004,Liberty Margate,Liberty,Margate,e10,29,4128.8,1335.0
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,PULP 95/96 RON,67,827.8,108.0
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,PULP 98 RON,69,807.5,105.0
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,Premium Diesel,43,2370.7,318.0
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,Unleaded,67,562.7,78.0
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,e10,67,657.4,78.0
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,Diesel,19,11365.3,7090.0
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,PULP 95/96 RON,59,1768.6,177.0
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,PULP 98 RON,59,1121.1,111.0
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,Premium Diesel,21,2458.9,1334.0
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,Unleaded,59,1526.7,143.0
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,e10,59,1085.2,143.0
61478011,United Berrinba,United,Berrinba,Diesel,72,7464.9,6631.0
61478011,United Berrinba,United,Berrinba,Premium Diesel,72,9995.2,6631.0
61478014,Liberty Thuringowa,Liberty,Thuringowa,Diesel,6,25637.3,23024.5
61478014,Liberty Thuringowa,Liberty,Thuringowa,PULP 98 RON,12,41165.4,32508.0
61478014,Liberty Thuringowa,Liberty,Thuringowa,Premium Diesel,6,25637.3,23024.5
61478014,Liberty Thuringowa,Liberty,Thuringowa,Unleaded,12,41165.4,32508.0
61478014,Liberty Thuringowa,Liberty,Thuringowa,e10,12,41165.4,32508.0
61478017,Wondai Servo,Independent,Wondai,Diesel,9,48664.3,60624.0
61478017,Wondai Servo,Independent,Wondai,Unleaded,10,4658.2,4136.0
61478018,7-Eleven Morayfield East,7 Eleven,Morayfield,PULP 95/96 RON,76,507.9,56.0
61478018,7-Eleven Morayfield East,7 Eleven,Morayfield,PULP 98 RON,76,507.9,56.0
61478018,7-Eleven Morayfield East,7 Eleven,Morayfield,Premium Diesel,31,601.5,24.0
61478018,7-Eleven Morayfield East,7 Eleven,Morayfield,Unleaded,75,860.9,99.0
61478018,7-Eleven Morayfield East,7 Eleven,Morayfield,e10,71,503.4,55.0
61478020,Liberty Garbutt,Liberty,Garbutt,Diesel,9,4863.7,3391.0
61478020,Liberty Garbutt,Liberty,Garbutt,PULP 98 RON,17,677.5,203.0
61478020,Liberty Garbutt,Liberty,Garbutt,Premium Diesel,9,5809.6,2815.0
61478020,Liberty Garbutt,Liberty,Garbutt,Unleaded,19,742.0,265.0
61478020,Liberty Garbutt,Liberty,Garbutt,e10,17,2445.5,1539.0
61478021,Caltex Traveston,Caltex,Kybong,Diesel,24,5613.0,4241.0
61478021,Caltex Traveston,Caltex,Kybong,PULP 98 RON,26,7481.4,5022.5
61478021,Caltex Traveston,Caltex,Kybong,Premium Diesel,24,5613.0,4241.0
61478021,Caltex Traveston,Caltex,Kybong,Unleaded,26,7481.4,5022.5
61478023,Marano’s Fuel Edmonton,Independent,Edmonton,Diesel,10,2751.3,1442.5
61478023,Marano’s Fuel Edmonton,Independent,Edmonton,PULP 95/96 RON,9,5166.7,4431.0
61478023,Marano’s Fuel Edmonton,Independent,Edmonton,PULP 98 RON,10,4636.3,4363.0
61478023,Marano’s Fuel Edmonton,Independent,Edmonton,Unleaded,10,2611.3,1432.5
61478024,Liberty Biloela,Liberty,Biloela,Diesel,11,9333.9,2843.0
61478024,Liberty Biloela,Liberty,Biloela,PULP 95/96 RON,7,11828.6,4337.0
61478024,Liberty Biloela,Liberty,Biloela,PULP 98 RON,7,27488.4,19910.0
61478024,Liberty Biloela,Liberty,Biloela,Premium Diesel,10,11693.3,8138.5
61478024,Liberty Biloela,Liberty,Biloela,Unleaded,7,8107.3,4337.0
61478027,United Morayfield,United,Morayfield,PULP 95/96 RON,120,1879.2,844.0
61478027,United Morayfield,United,Morayfield,PULP 98 RON,117,1840.4,995.0
61478027,United Morayfield,United,Morayfield,Premium Diesel,44,3201.3,1711.5
61478027,United Morayfield,United,Morayfield,Unleaded,111,2193.2,1018.0
61478027,United Morayfield,United,Morayfield,e10,113,2150.2,978.0
61478028,Pacific Fuel Solutions Gracemere,Pacific Fuel Solutio,Gracemere,Diesel,16,3865.1,2483.0
61478029,Pearl Energy Harlaxton,Pearl Energy,Harlaxton,PULP 95/96 RON,1,18752.0,18752.0
61478029,Pearl Energy Harlaxton,Pearl Energy,Harlaxton,PULP 98 RON,1,18752.0,18752.0
61478029,Pearl Energy Harlaxton,Pearl Energy,Harlaxton,Unleaded,1,18752.0,18752.0
61478029,Pearl Energy Harlaxton,Pearl Energy,Harlaxton,e10,1,18752.0,18752.0
61478030,7-Eleven Eight Mile Plains Northbound,7 Eleven,Eight Mile Plains,PULP 95/96 RON,103,2783.7,1490.0
61478030,7-Eleven Eight Mile Plains Northbound,7 Eleven,Eight Mile Plains,PULP 98 RON,94,803.7,149.0
61478030,7-Eleven Eight Mile Plains Northbound,7 Eleven,Eight Mile Plains,Premium Diesel,55,977.0,193.0
61478030,7-Eleven Eight Mile Plains Northbound,7 Eleven,Eight Mile Plains,Unleaded,88,448.9,99.5
61478030,7-Eleven Eight Mile Plains Northbound,7 Eleven,Eight Mile Plains,e10,88,448.9,99.5
61478031,Ampol Harristown,Ampol,Harristown,PULP 95/96 RON,16,4868.6,1699.5
61478031,Ampol Harristown,Ampol,Harristown,PULP 98 RON,15,1653.4,1087.0
61478031,Ampol Harristown,Ampol,Harristown,Premium Diesel,14,180.6,141.0
61478031,Ampol Harristown,Ampol,Harristown,Unleaded,15,1653.4,1087.0
61478031,Ampol Harristown,Ampol,Harristown,e10,15,172.2,111.0
61478032,Pearl Energy Pimpama,Pearl Energy,Coomera,Diesel,23,15438.3,9635.0
61478032,Pearl Energy Pimpama,Pearl Energy,Coomera,PULP 95/96 RON,50,3480.7,2432.0
61478032,Pearl Energy Pimpama,Pearl Energy,Coomera,PULP 98 RON,50,2781.9,2055.0
61478032,Pearl Energy Pimpama,Pearl Energy,Coomera,Unleaded,52,3586.7,2055.0
61478032,Pearl Energy Pimpama,Pearl Energy,Coomera,e10,55,2670.3,1951.0
61478033,Mobil Hervey Bay,Mobil,Pialba,Diesel,16,3898.5,2794.0
61478033,Mobil Hervey Bay,Mobil,Pialba,PULP 95/96 RON,13,13642.3,6099.0
61478033,Mobil Hervey Bay,Mobil,Pialba,PULP 98 RON,13,3100.5,2182.0
61478033,Mobil Hervey Bay,Mobil,Pialba,Unleaded,13,3527.1,2546.0
61478033,Mobil Hervey Bay,Mobil,Pialba,e10,15,3309.8,2498.0
61478034,Mobil Rural View,Mobil,Rural View,PULP 95/96 RON,8,8008.5,5257.0
61478034,Mobil Rural View,Mobil,Rural View,Premium Diesel,11,7131.5,4393.0
61478034,Mobil Rural View,Mobil,Rural View,Unleaded,8,8295.4,4234.5
61478034,Mobil Rural View,Mobil,Rural View,e10,8,8295.4,4234.5
61478035,7-Eleven Mount Warren Park,7 Eleven,Mount Warren Park,PULP 95/96 RON,62,4855.8,1442.5
61478035,7-Eleven Mount Warren Park,7 Eleven,Mount Warren Park,PULP 98 RON,62,547.8,31.0
61478035,7-Eleven Mount Warren Park,7 Eleven,Mount Warren Park,Premium Diesel,50,555.2,29.5
61478035,7-Eleven Mount Warren Park,7 Eleven,Mount Warren Park,Unleaded,62,774.2,31.5
61478035,7-Eleven Mount Warren Park,7 Eleven,Mount Warren Park,e10,62,547.9,31.0
61478036,Pacific Fuels Anzac Ave,Pacific Petroleum,Drayton,Diesel,62,3945.2,2743.0
61478036,Pacific Fuels Anzac Ave,Pacific Petroleum,Drayton,PULP 95/96 RON,55,4815.2,2863.0
61478036,Pacific Fuels Anzac Ave,Pacific Petroleum,Drayton,PULP 98 RON,57,10370.7,9549.0
61478036,Pacific Fuels Anzac Ave,Pacific Petroleum,Drayton,Unleaded,58,4173.2,2792.5
61478036,Pacific Fuels Anzac Ave,Pacific Petroleum,Drayton,e10,58,4357.5,2789.5
61478037,BP Molendinar,BP,Molendinar,PULP 95/96 RON,58,14357.6,10349.0
61478037,BP Molendinar,BP,Molendinar,PULP 98 RON,57,5260.7,2798.0
61478037,BP Molendinar,BP,Molendinar,Premium Diesel,21,7122.4,4624.0
61478037,BP Molendinar,BP,Molendinar,e10,58,8318.7,5125.5
61478038,BP Pimpama,BP,Pimpama,PULP 95/96 RON,68,1263.8,358.0
61478038,BP Pimpama,BP,Pimpama,PULP 98 RON,88,1726.4,470.0
61478038,BP Pimpama,BP,Pimpama,Premium Diesel,34,1889.4,1004.0
61478038,BP Pimpama,BP,Pimpama,e10,67,1229.1,399.0
61478039,Atlas Fuel Yeppoon,Atlas Fuel,Yeppoon,Diesel,14,2797.3,2344.0
61478039,Atlas Fuel Yeppoon,Atlas Fuel,Yeppoon,PULP 98 RON,15,1664.6,1492.0
61478039,Atlas Fuel Yeppoon,Atlas Fuel,Yeppoon,Unleaded,14,2005.1,1534.5
61478040,NightOwl Caltex Townsville Hervey Range Road,Caltex,Thuringowa,Diesel,7,23241.7,20131.0
61478040,NightOwl Caltex Townsville Hervey Range Road,Caltex,Thuringowa,PULP 98 RON,7,17732.6,7040.0
61478040,NightOwl Caltex Townsville Hervey Range Road,Caltex,Thuringowa,Premium Diesel,7,23241.7,20131.0
61478040,NightOwl Caltex Townsville Hervey Range Road,Caltex,Thuringowa,Unleaded,7,17732.6,7040.0
61478040,NightOwl Caltex Townsville Hervey Range Road,Caltex,Thuringowa,e10,7,17732.6,7040.0
61478041,7-Eleven  Bracken Ridge North,7 Eleven,Bracken Ridge,PULP 95/96 RON,88,7073.8,6047.5
61478041,7-Eleven  Bracken Ridge North,7 Eleven,Bracken Ridge,PULP 98 RON,76,3251.3,1350.5
61478041,7-Eleven  Bracken Ridge North,7 Eleven,Bracken Ridge,Premium Diesel,23,1784.7,1141.0
61478041,7-Eleven  Bracken Ridge North,7 Eleven,Bracken Ridge,Unleaded,83,2843.5,1653.0
61478041,7-Eleven  Bracken Ridge North,7 Eleven,Bracken Ridge,e10,77,6423.2,2987.0
61478042,Liberty Dalby,Liberty,Dalby,Diesel,14,3484.9,546.0
61478042,Liberty Dalby,Liberty,Dalby,PULP 98 RON,15,5158.9,500.0
61478042,Liberty Dalby,Liberty,Dalby,Premium Diesel,15,4074.9,799.0
61478042,Liberty Dalby,Liberty,Dalby,Unleaded,15,975.2,247.0
61478042,Liberty Dalby,Liberty,Dalby,e10,15,2371.1,500.0
61478043,Mobil Maleny,Mobil,Maleny,PULP 98 RON,16,10170.3,4078.0
61478043,Mobil Maleny,Mobil,Maleny,Unleaded,16,5103.3,2428.0
61478043,Mobil Maleny,Mobil,Maleny,e10,17,4854.4,2265.0
61478044,Mobil Aitkenville,Mobil,Aitkenvale,PULP 95/96 RON,13,6862.7,3589.0
61478044,Mobil Aitkenville,Mobil,Aitkenvale,Premium Diesel,8,10523.0,9886.0
61478044,Mobil Aitkenville,Mobil,Aitkenvale,Unleaded,13,6391.2,3589.0
61478044,Mobil Aitkenville,Mobil,Aitkenvale,e10,13,6865.1,3589.0
61478045,Mobil Warwick,Mobil,Warwick,PULP 95/96 RON,18,1489.9,1036.5
61478045,Mobil Warwick,Mobil,Warwick,PULP 98 RON,17,1302.8,926.0
61478045,Mobil Warwick,Mobil,Warwick,Premium Diesel,19,1418.3,1018.0
61478045,Mobil Warwick,Mobil,Warwick,Unleaded,18,1058.3,644.0
61478045,Mobil Warwick,Mobil,Warwick,e10,17,1380.6,1000.0
61478046,Pearl Energy Rothwell,Pearl Energy,Rothwell,PULP 95/96 RON,23,6054.5,1869.0
61478046,Pearl Energy Rothwell,Pearl Energy,Rothwell,PULP 98 RON,23,5641.8,1632.0
61478046,Pearl Energy Rothwell,Pearl Energy,Rothwell,Premium Diesel,19,3956.2,3027.0
61478046,Pearl Energy Rothwell,Pearl Energy,Rothwell,Unleaded,23,6138.6,1632.0
61478046,Pearl Energy Rothwell,Pearl Energy,Rothwell,e10,24,5568.8,1750.5
61478047,Pearl Energy Moorooka,Pearl Energy,Moorooka,PULP 95/96 RON,45,1621.7,696.0
61478047,Pearl Energy Moorooka,Pearl Energy,Moorooka,PULP 98 RON,44,1600.1,777.5
61478047,Pearl Energy Moorooka,Pearl Energy,Moorooka,Premium Diesel,18,4082.9,1435.0
61478047,Pearl Energy Moorooka,Pearl Energy,Moorooka,Unleaded,42,1598.8,777.5
61478047,Pearl Energy Moorooka,Pearl Energy,Moorooka,e10,42,1611.5,777.5
61478049,Metro Petroleum Fernvale,Metro Fuel,Fernvale,Diesel,392,17588.5,12001.5
61478049,Metro Petroleum Fernvale,Metro Fuel,Fernvale,Unleaded,381,18371.3,11909.0
61478049,Metro Petroleum Fernvale,Metro Fuel,Fernvale,e10,380,18381.1,11912.5
61478050,7-Eleven Logan Village,7 Eleven,Logan Village,PULP 95/96 RON,127,3668.0,1850.0
61478050,7-Eleven Logan Village,7 Eleven,Logan Village,PULP 98 RON,135,2719.1,896.0
61478050,7-Eleven Logan Village,7 Eleven,Logan Village,Premium Diesel,48,6489.8,4284.0
61478050,7-Eleven Logan Village,7 Eleven,Logan Village,Unleaded,99,1597.7,534.0
61478050,7-Eleven Logan Village,7 Eleven,Logan Village,e10,99,1467.4,534.0
61478051,Atlas Fuel Gympie,Atlas Fuel,Gympie,Diesel,25,2393.3,1083.0
61478051,Atlas Fuel Gympie,Atlas Fuel,Gympie,PULP 98 RON,16,1947.9,1044.0
61478051,Atlas Fuel Gympie,Atlas Fuel,Gympie,Unleaded,19,2544.2,519.0
61478051,Atlas Fuel Gympie,Atlas Fuel,Gympie,e10,17,3899.1,1148.0
61478052,BP Brendale,BP,Brendale,Diesel,41,1972.7,280.0
61478052,BP Brendale,BP,Brendale,PULP 95/96 RON,87,1380.8,840.0
61478052,BP Brendale,BP,Brendale,PULP 98 RON,86,1267.2,359.0
61478052,BP Brendale,BP,Brendale,Premium Diesel,43,5858.3,3585.0
61478052,BP Brendale,BP,Brendale,e10,87,1293.6,335.0
61478053,Ampol Foodary Yarrabilba South,Ampol,Yarrabilba,PULP 95/96 RON,75,2479.1,1110.0
61478053,Ampol Foodary Yarrabilba South,Ampol,Yarrabilba,PULP 98 RON,75,2451.7,1065.0
61478053,Ampol Foodary Yarrabilba South,Ampol,Yarrabilba,Premium Diesel,44,5227.4,1544.0
61478053,Ampol Foodary Yarrabilba South,Ampol,Yarrabilba,Unleaded,74,3250.8,1265.5
61478053,Ampol Foodary Yarrabilba South,Ampol,Yarrabilba,e10,74,2628.5,1186.5
61478055,Liberty Bundaberg Airport,Liberty,Bundaberg,Diesel,17,298.9,59.0
61478055,Liberty Bundaberg Airport,Liberty,Bundaberg,PULP 95/96 RON,15,607.7,339.0
61478055,Liberty Bundaberg Airport,Liberty,Bundaberg,PULP 98 RON,16,835.3,241.0
61478055,Liberty Bundaberg Airport,Liberty,Bundaberg,Premium Diesel,15,1534.9,1014.0
61478055,Liberty Bundaberg Airport,Liberty,Bundaberg,Unleaded,14,320.0,49.0
61478055,Liberty Bundaberg Airport,Liberty,Bundaberg,e10,14,436.7,87.0
61478056,BP Moorooka,BP,Moorooka,PULP 95/96 RON,69,1336.4,509.0
61478056,BP Moorooka,BP,Moorooka,PULP 98 RON,69,1095.6,439.0
61478056,BP Moorooka,BP,Moorooka,Premium Diesel,23,4335.6,1485.0
61478056,BP Moorooka,BP,Moorooka,e10,69,1718.1,484.0
61478057,7-Eleven Chandler,7 Eleven,Chandler,PULP 98 RON,79,3855.9,2646.0
61478057,7-Eleven Chandler,7 Eleven,Chandler,Premium Diesel,46,9244.1,4257.0
61478057,7-Eleven Chandler,7 Eleven,Chandler,Unleaded,79,3886.6,2862.0
61478057,7-Eleven Chandler,7 Eleven,Chandler,e10,78,3852.9,2754.5
61478058,Metro Petroleum Blackwater,Metro Fuel,Blackwater,Premium Diesel,4,6727.0,4642.5
61478059,EG Ampol Brendale,EG Ampol,Brendale,PULP 95/96 RON,90,919.0,127.5
61478059,EG Ampol Brendale,EG Ampol,Brendale,PULP 98 RON,91,814.3,100.0
61478059,EG Ampol Brendale,EG Ampol,Brendale,Premium Diesel,51,4961.6,1500.0
61478059,EG Ampol Brendale,EG Ampol,Brendale,Unleaded,87,1744.1,178.0
61478059,EG Ampol Brendale,EG Ampol,Brendale,e10,88,1026.2,93.0
61478087,Caltex Crestmead,Caltex,Creastmead,PULP 98 RON,79,1081.8,40.0
61478087,Caltex Crestmead,Caltex,Creastmead,Premium Diesel,32,10593.4,8514.0
61478087,Caltex Crestmead,Caltex,Creastmead,Unleaded,75,1038.1,38.0
61478087,Caltex Crestmead,Caltex,Creastmead,e10,77,1010.4,38.0
61478088,7-Eleven Burdell,7 Eleven,Burdell,PULP 95/96 RON,30,4801.1,2702.5
61478088,7-Eleven Burdell,7 Eleven,Burdell,PULP 98 RON,30,4656.7,2702.5
61478088,7-Eleven Burdell,7 Eleven,Burdell,Premium Diesel,23,5292.4,314.0
61478088,7-Eleven Burdell,7 Eleven,Burdell,Unleaded,30,5658.3,2702.5
61478088,7-Eleven Burdell,7 Eleven,Burdell,e10,30,5658.3,2702.5
61478089,7-Eleven Brisbane East,7 Eleven,East Brisbane,PULP 95/96 RON,83,404.3,50.0
61478089,7-Eleven Brisbane East,7 Eleven,East Brisbane,PULP 98 RON,82,399.6,50.5
61478089,7-Eleven Brisbane East,7 Eleven,East Brisbane,Premium Diesel,20,209.3,41.5
61478089,7-Eleven Brisbane East,7 Eleven,East Brisbane,Unleaded,82,399.6,50.5
61478089,7-Eleven Brisbane East,7 Eleven,East Brisbane,e10,81,2474.6,1317.0
61478091,Mobil Berserker,Mobil,Berserker,Diesel,35,2408.1,1952.0
61478091,Mobil Berserker,Mobil,Berserker,PULP 95/96 RON,27,6016.1,3260.0
61478091,Mobil Berserker,Mobil,Berserker,Unleaded,28,3900.9,1557.0
61478092,Mobil Rockhampton,Mobil,Rockhampton,Diesel,42,1044.6,752.5
61478092,Mobil Rockhampton,Mobil,Rockhampton,PULP 95/96 RON,37,1226.6,651.0
61478092,Mobil Rockhampton,Mobil,Rockhampton,Unleaded,37,992.3,626.0
61478092,Mobil Rockhampton,Mobil,Rockhampton,e10,34,1352.9,768.0
61478094,7-Eleven Beaudesert,7 Eleven,Beaudesert,PULP 95/96 RON,29,1189.3,257.0
61478094,7-Eleven Beaudesert,7 Eleven,Beaudesert,PULP 98 RON,29,2376.5,314.0
61478094,7-Eleven Beaudesert,7 Eleven,Beaudesert,Premium Diesel,28,3082.6,1506.0
61478094,7-Eleven Beaudesert,7 Eleven,Beaudesert,Unleaded,27,421.4,75.0
61478094,7-Eleven Beaudesert,7 Eleven,Beaudesert,e10,31,2800.0,633.0
61478097,Dalby Rural Supplies,Independent,Dalby,Diesel,9,2350.8,1240.0
61478101,Elborne’s Tyres,Independent,Millmerran,Diesel,8,14010.3,10776.0
61478101,Elborne’s Tyres,Independent,Millmerran,PULP 95/96 RON,5,28362.2,27362.0
61478101,Elborne’s Tyres,Independent,Millmerran,Unleaded,7,15449.9,18561.0
61478103,Oakey Pie Face,United,Oakey,PULP 98 RON,28,13588.7,9723.0
61478103,Oakey Pie Face,United,Oakey,Premium Diesel,32,13024.8,7610.5
61478103,Oakey Pie Face,United,Oakey,Unleaded,22,14023.4,9723.0
61478103,Oakey Pie Face,United,Oakey,e10,22,25387.1,17637.5
61478106,7-Eleven Cornubia,7 Eleven,Cornubia,PULP 95/96 RON,68,441.9,23.0
61478106,7-Eleven Cornubia,7 Eleven,Cornubia,PULP 98 RON,68,441.9,23.0
61478106,7-Eleven Cornubia,7 Eleven,Cornubia,Premium Diesel,21,3712.3,300.0
61478106,7-Eleven Cornubia,7 Eleven,Cornubia,Unleaded,68,441.9,23.0
61478106,7-Eleven Cornubia,7 Eleven,Cornubia,e10,68,441.9,23.0
61478110,Metro Petroleum Childers,Metro Fuel,Childers,Premium Diesel,10,6258.3,4793.0
61478110,Metro Petroleum Childers,Metro Fuel,Childers,Unleaded,2,6835.0,6835.0
61478110,Metro Petroleum Childers,Metro Fuel,Childers,e10,3,12306.0,12093.0
61478112,Ampol Windsor,Ampol,Windsor,PULP 95/96 RON,96,1644.0,132.0
61478112,Ampol Windsor,Ampol,Windsor,PULP 98 RON,96,1645.1,137.0
61478112,Ampol Windsor,Ampol,Windsor,Premium Diesel,46,4725.8,486.5
61478112,Ampol Windsor,Ampol,Windsor,Unleaded,96,1643.7,132.0
61478112,Ampol Windsor,Ampol,Windsor,e10,95,2200.3,413.0
61478114,7-Eleven Mount Gravatt,7 Eleven,Mount Gravatt,PULP 95/96 RON,149,2512.0,831.0
61478114,7-Eleven Mount Gravatt,7 Eleven,Mount Gravatt,PULP 98 RON,143,2355.2,665.0
61478114,7-Eleven Mount Gravatt,7 Eleven,Mount Gravatt,Unleaded,144,2371.2,664.0
61478114,7-Eleven Mount Gravatt,7 Eleven,Mount Gravatt,e10,143,3159.6,1111.0
61478115,Metco Petroleum Warwick,Independent,Warwick,Diesel,15,1524.9,886.0
61478115,Metco Petroleum Warwick,Independent,Warwick,PULP 95/96 RON,8,1000.0,739.0
61478115,Metco Petroleum Warwick,Independent,Warwick,PULP 98 RON,8,707.9,149.5
61478115,Metco Petroleum Warwick,Independent,Warwick,Unleaded,9,628.0,197.0
61478118,Ampol Farleigh,Ampol,Glenella,Diesel,12,30495.0,14186.0
61478118,Ampol Farleigh,Ampol,Glenella,Unleaded,11,32123.5,15791.0
61478119,Mobil Gracemere,Mobil,Gracemere,PULP 95/96 RON,18,5703.9,1828.0
61478119,Mobil Gracemere,Mobil,Gracemere,Premium Diesel,30,2251.3,1917.5
61478119,Mobil Gracemere,Mobil,Gracemere,Unleaded,16,5348.2,1790.5
61478119,Mobil Gracemere,Mobil,Gracemere,e10,16,11012.0,4453.0
61478120,RD Fuel Supplies,Independent,Moranbah,Premium Diesel,3,20678.0,20523.0
61478121,Caltex Garbutt,Caltex,Garbutt,PULP 95/96 RON,18,2192.8,966.0
61478121,Caltex Garbutt,Caltex,Garbutt,PULP 98 RON,17,738.9,769.0
61478121,Caltex Garbutt,Caltex,Garbutt,Premium Diesel,15,5095.9,5449.0
61478121,Caltex Garbutt,Caltex,Garbutt,Unleaded,17,738.9,769.0
61478121,Caltex Garbutt,Caltex,Garbutt,e10,18,1681.8,993.0
61478122,Mobil Richmond,Mobil,Richmond,Premium Diesel,11,16737.5,12628.0
61478122,Mobil Richmond,Mobil,Richmond,Unleaded,9,19315.9,19294.0
61478122,Mobil Richmond,Mobil,Richmond,e10,9,19315.9,19294.0
61478123,Metro Bowen,Metro Fuel,Bowen,PULP 98 RON,6,11674.5,7006.5
61478123,Metro Bowen,Metro Fuel,Bowen,Premium Diesel,16,4356.0,2281.5
